,input,answer,predict,judge
29974,FC(F)(F)[C@H]1[C@H](C(=O)NCCc2csc(-c3ccccc3)n2)[C@H]2CC[C@H]1O2,O=C(NCCc1csc(-c2ccccc2)n1)[C@H]1[C@H](C(F)(F)F)[C@H]2CC[C@H]1O2,O=C(NCCc1csc(-c2ccccc2)n1)[C@@H]1[C@H](C(F)(F)F)[C@H]2CC[C@H]1O2,False
29975,c1cccc(-c2nnc(C(N[C@H]3[C@@H]4COC[C@H]3CN(C(c3cn5c(cnc5)cc3)=O)C4)=O)o2)c1,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc3cncn3c1)C2)c1nnc(-c2ccccc2)o1,O=C(N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc3cncn3c1)C2)c1nnc(-c2ccccc2)o1,True
29976,o1nc(C)c(CC(=O)N2C[C@@H](CNCC(=O)NCC#N)[C@H](C)CC2)n1,Cc1nonc1CC(=O)N1CC[C@@H](C)[C@H](CNCC(=O)NCC#N)C1,Cc1nonc1CC(=O)N1CC[C@@H](C)[C@H](CNCC(=O)NCC#N)C1,True
29977,N1(C(=O)c2cscc2)C[C@@H]2[C@@H]([C@H]2CNC([C@@H]2CCO[C@H]2C=C)=O)C1,C=C[C@@H]1OCC[C@H]1C(=O)NC[C@H]1[C@@H]2CN(C(=O)c3ccsc3)C[C@H]12,C=C[C@@H]1OCC[C@H]1C(=O)NC[C@H]1[C@@H]2CN(C(=O)c3ccsc3)C[C@H]12,True
29978,C(c1ccccc1C)SCN1C(=O)CCCC1,Cc1ccccc1CSCN1CCCCC1=O,Cc1ccccc1CSCN1CCCCC1=O,True
29979,c1c(-c2nc3c([nH]2)cc(SC)cc3)cc(OC(F)F)cc1,CSc1ccc2nc(-c3cccc(OC(F)F)c3)[nH]c2c1,CSc1ccc2nc(-c3cccc(OC(F)F)c3)[nH]c2c1,True
29980,C(CN1C(=O)CN(c2nnc(-c3ccc(C(C)(C)C)cc3)n2C[C@H](CN2CCCCC2)C)CC1)(C)C,CC(C)CN1CCN(c2nnc(-c3ccc(C(C)(C)C)cc3)n2C[C@@H](C)CN2CCCCC2)CC1=O,CC(C)CN1CCN(c2nnc(-c3ccc(C(C)(C)C)cc3)n2C[C@@H](C)CN2CCCCC2)CC1=O,True
29981,Cc1sc(C)c(C(N2CC(O)(CNC(=O)C[C@H]3C[C@@H]3C)C2)=O)c1,Cc1cc(C(=O)N2CC(O)(CNC(=O)C[C@H]3C[C@@H]3C)C2)c(C)s1,Cc1cc(C(=O)N2CC(O)(CNC(=O)C[C@H]3C[C@@H]3C)C2)c(C)s1,True
29982,c1c(N(Cc2cccnc2)CC(NCC2(N3CCSCC3)CCCCC2)=O)cccc1,O=C(CN(Cc1cccnc1)c1ccccc1)NCC1(N2CCSCC2)CCCCC1,O=C(CN(Cc1cccnc1)c1ccccc1)NCC1(N2CCSCC2)CCCCC1,True
29983,C(N1CC2(CN(C(=O)C[C@@H]3O[C@H](C)CC3)CC2)C1)(=O)C(C)C,CC(C)C(=O)N1CC2(CCN(C(=O)C[C@H]3CC[C@@H](C)O3)C2)C1,CC(C)C(=O)N1CC2(CCN(C(=O)C[C@H]3CC[C@@H](C)O3)CC2)C1,False
29984,c1c(CCNC(=O)CN2C(=O)SCC2)nc2n1CCS2,O=C(CN1CCSC1=O)NCCc1cn2c(n1)SCC2,O=C(CN1CCSC1=O)NCCc1cn2c(n1)SCC2,True
29985,N(C/C(=C\c1ccccc1)C)(C)c1nnc(C(NC(C)C)=O)n1CCOC(C)C,C/C(=C/c1ccccc1)CN(C)c1nnc(C(=O)NC(C)C)n1CCOC(C)C,C/C(=C/c1ccccc1)CN(C)c1nnc(C(=O)NC(C)C)n1CCOC(C)C,True
29986,O(CC[S@@](=O)Cc1cc(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CC2)ccc1)C,COCC[S@@](=O)Cc1cccc(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,COCC[S@@](=O)Cc1cccc(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,True
29987,C1[C@H](C(=O)N2[C@@H](c3cnccc3)[C@H](CNC([C@@H]3C[C@H](C(=O)OC)CCC3)=O)CC2)C[C@@H]1O,COC(=O)[C@@H]1CCC[C@H](C(=O)NC[C@@H]2CCN(C(=O)[C@H]3C[C@@H](O)C3)[C@H]2c2cccnc2)C1,COC(=O)[C@@H]1CCC[C@H](C(=O)NC[C@@H]2CCN(C(=O)[C@H]3C[C@@H](O)C3)[C@@H]2c2cccnc2)C1,False
29988,CC(=O)N[C@H](C(N(C1CC1)[C@@H]1CCCc2ccccc21)=O)Cc1c[nH]c2cc(F)ccc12,CC(=O)N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)N(C1CC1)[C@@H]1CCCc2ccccc21,CC(=O)N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)N(C1CC1)[C@@H]1CCCc2ccccc21,True
29989,N1C(=O)Cc2cc(C(=O)NC[C@H]3[C@H]4CN(C(=O)CCc5ccc(F)nc5)CC[C@H]4CO3)ccc21,O=C1Cc2cc(C(=O)NC[C@@H]3OC[C@@H]4CCN(C(=O)CCc5ccc(F)nc5)C[C@@H]43)ccc2N1,O=C1Cc2cc(C(=O)NC[C@@H]3OC[C@@H]4CCN(C(=O)CCc5ccc(F)nc5)C[C@@H]43)ccc2N1,True
29990,C1[C@@H]2[C@H](CC1)[C@H](C(N(C[C@@H]1CCN(C(C3CC=CC3)=O)C1)C)=O)OC2,CN(C[C@@H]1CCN(C(=O)C2CC=CC2)C1)C(=O)[C@@H]1OC[C@@H]2CCC[C@@H]21,CN(C[C@@H]1CCN(C(=O)C2CCC=CCC2)C1)C(=O)[C@@H]1C[C@H]2CC[C@@H]1O2,False
29991,FC(Oc1ccc(CN(C)Cc2cnc(C)cc2)cc1)F,Cc1ccc(CN(C)Cc2ccc(OC(F)F)cc2)cn1,Cc1ccc(CN(C)Cc2ccc(OC(F)F)cc2)cn1,True
29992,[C@H]1(CC(N[C@@H]2[C@@H](C)N(C(c3ncnc(OC)c3)=O)CC2)=O)CCCOC1,COc1cc(C(=O)N2CC[C@H](NC(=O)C[C@H]3CCCOC3)[C@H]2C)ncn1,COc1cc(C(=O)N2CC[C@H](NC(=O)C[C@H]3CCCOC3)[C@H]2C)ncn1,True
29993,CC(=C[C@@H]1[C@H](C(=O)NC2CN(C(=O)C3CC(F)(F)C3)C2)C1(C)C)C,CC(C)=C[C@@H]1[C@H](C(=O)NC2CN(C(=O)C3CC(F)(F)C3)C2)C1(C)C,CC(C)=C[C@@H]1[C@H](C(=O)NC2CN(C(=O)C3CC(F)(F)C3)C2(C)C)C1,False
29994,N(C(=O)CC1CC(OCC)C1)[C@@H](CCSC)C,CCOC1CC(CC(=O)N[C@H](C)CCSC)C1,CCOC1CC(CC(=O)N[C@H](C)CCSC)C1,True
29995,c1c(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)C[C@H]2C(=O)NC(=O)N2)C3)cnc2snnc12,O=C(C[C@@H]1NC(=O)NC1=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cnc2snnc2c1,O=C(C[C@@H]1NC(=O)NC1=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cnc2snnc2c1,True
29996,C(F)(F)(F)CNC(=S)NCc1nccc(C)c1,Cc1ccnc(CNC(=S)NCC(F)(F)F)c1,Cc1ccnc(CNC(=S)NCC(F)(F)F)c1,True
29997,c1cc(C(=O)O[C@@H](c2ccncc2)c2ccccc2)cc(S(N2CCCCC2)(=O)=O)c1F,O=C(O[C@H](c1ccccc1)c1ccncc1)c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1,O=C(O[C@@H](c1ccccc1)c1ccncc1)c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1,False
29998,c1cc(CC(=O)N2[C@H]3[C@H](O)[C@@H]4C[C@H]3[C@@H]3[C@@H]4C[C@H]2[C@H]3O)c(OC2CCCC2)cc1,O=C(Cc1ccccc1OC1CCCC1)N1[C@H]2C[C@H]3[C@H]([C@@H]2O)[C@@H]2C[C@H]3[C@@H](O)[C@@H]21,O=C(Cc1ccccc1OC1CCCC1)N1[C@H]2C[C@H]3[C@H]([C@@H]2O)[C@@H]2C[C@H]3[C@H](O)[C@H]21,False
29999,N(CC1(C)OCCO1)C([C@@H](CCCC)C(C)C)=O,CCCC[C@H](C(=O)NCC1(C)OCCO1)C(C)C,CCCC[C@H](C(=O)NCC1(C)OCCO1)C(C)C,True
30000,C(CCc1c(C)onc1C)(=O)N1CC2(N(C(=O)[C@H]3[C@@H](NC(=O)OC(C)(C)C)CCCC3)CCC2)C1,Cc1noc(C)c1CCC(=O)N1CC2(CCCN2C(=O)[C@@H]2CCCC[C@@H]2NC(=O)OC(C)(C)C)C1,Cc1noc(C)c1CCC(=O)N1CC2(CCCN2C(=O)[C@@H]2CCCC[C@@H]2NC(=O)OC(C)(C)C)C1,True
30001,O=C(N1C[C@@](CO)(NC(=O)C#CC2CC2)CCC1)[C@H]1C(C)(C)CC1,CC1(C)CC[C@H]1C(=O)N1CCC[C@](CO)(NC(=O)C#CC2CC2)C1,CC1(C)CC[C@H]1C(=O)N1CCC[C@](CO)(NC(=O)C#CC2CC2)C1,True
30002,C(CNC(=O)CCOCC)NCCc1c(Cl)cccc1,CCOCCC(=O)NCCNCCc1ccccc1Cl,CCOCCC(=O)NCCNCCc1ccccc1Cl,True
30003,c1cc(C(=O)N[C@@H]2[C@@H](SCC)CCC2)cc(Cl)c1C,CCS[C@H]1CCC[C@@H]1NC(=O)c1ccc(C)c(Cl)c1,CCS[C@H]1CCC[C@@H]1NC(=O)c1ccc(C)c(Cl)c1,True
30004,C([C@@H]1C[C@H]1C(=O)NCCN(C(=O)c1cc(CCC)nc(O)c1)CCO)C,CCCc1cc(C(=O)N(CCO)CCNC(=O)[C@@H]2C[C@H]2CC)cc(O)n1,CCCc1cc(C(=O)N(CCO)CCNC(=O)[C@@H]2C[C@H]2CC)cc(O)n1,True
30005,NC(c1ccc(C(NC2(c3ccc(NC([C@@H](C)c4ccc(O)cc4)=O)cc3)CCC2)=O)cc1)=O,C[C@H](C(=O)Nc1ccc(C2(NC(=O)c3ccc(C(N)=O)cc3)CCC2)cc1)c1ccc(O)cc1,C[C@H](C(=O)Nc1ccc(C2(NC(=O)c3ccc(C(N)=O)cc3)CCC2)cc1)c1ccc(O)cc1,True
30006,CCSCCN1CC[C@](C)(C(N)=O)C1,CCSCCN1CC[C@](C)(C(N)=O)C1,CCSCCN1CC[C@](C)(C(N)=O)C1,True
30007,[nH]1c2ncc(C(F)(F)F)cc2c(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](NC(=O)[C@H](C)n2cc(C)cn2)C3)c1,Cc1cnn([C@@H](C)C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2c[nH]c3ncc(C(F)(F)F)cc23)c1,Cc1cnn([C@@H](C)C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2c[nH]c3ncc(C(F)(F)F)cc23)c1,True
30008,CO[C@H]1CCN(C(C(NC2CCN(CC(C)=C)CC2)=O)=O)[C@@H](C)C1,C=C(C)CN1CCC(NC(=O)C(=O)N2CC[C@H](OC)C[C@@H]2C)CC1,C=C(C)CN1CCC(NC(=O)C(=O)N2CC[C@H](OC)C[C@@H]2C)CC1,True
30009,[C@H]1(c2ccccc2)C[C@]1(C(=O)N[C@@H]1[C@@H]2CN(C)C[C@@H]2CC1)C(=O)O,CN1C[C@H]2[C@@H](NC(=O)[C@]3(C(=O)O)C[C@@H]3c3ccccc3)CC[C@H]2C1,CN1C[C@H]2[C@@H](NC(=O)[C@]3(C(=O)O)C[C@@H]3c3ccccc3)CC[C@H]2C1,True
30010,C1(C)=NN(c2ccc(C(Nc3n[nH]c([C@@H]4N(C(c5noc(C)c5C)=O)CCCC4)c3)=O)cc2)C(=O)C1,CC1=NN(c2ccc(C(=O)Nc3cc([C@H]4CCCCN4C(=O)c4noc(C)c4C)[nH]n3)cc2)C(=O)C1,CC1=NN(c2ccc(C(=O)Nc3cc([C@H]4CCCCN4C(=O)c4noc(C)c4C)[nH]n3)cc2)C(=O)C1,True
30011,N([C@@H]1[C@H]2COC[C@@H]1CN(C(C(C)C)=O)C2)C(C[S@](C(c1ccccc1)c1ccccc1)=O)=O,CC(C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,CC(C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,True
30012,O1C[C@@H]2CCN(C(=O)[C@H](N(C)CC)C)C[C@@H]2[C@@H]1CNC(C1=Cc2c(cccc2)NC(=O)C1)=O,CCN(C)[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)C3=Cc4ccccc4NC(=O)C3)[C@H]2C1,CCN(C)[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)C3=Cc4ccccc4NC(=O)C3)[C@H]2C1,True
30013,n1c(C(N[C@H]2[C@@H]3N(c4snc(C(C)(C)C)n4)C[C@@H]2C3)=O)cnn1C,Cn1ncc(C(=O)N[C@@H]2[C@H]3C[C@H]2N(c2nc(C(C)(C)C)ns2)C3)n1,Cn1ncc(C(=O)N[C@@H]2[C@H]3C[C@H]2N(c2nc(C(C)(C)C)ns2)C3)n1,True
30014,N1(C(=O)c2cc(NC(=O)C)ccc2)CCCC[C@@H]1CNCC#N,CC(=O)Nc1cccc(C(=O)N2CCCC[C@@H]2CNCC#N)c1,CC(=O)Nc1cccc(C(=O)N2CCCC[C@@H]2CNCC#N)c1,True
30015,C(NCCc1nc2ccccn2c1)(NCC1(Cc2ccccc2)CCCC1)=O,O=C(NCCc1cn2ccccc2n1)NCC1(Cc2ccccc2)CCCC1,O=C(NCCc1cn2ccccc2n1)NCC1(Cc2ccccc2)CCCC1,True
30016,c1cc(NCCCCCCO)cc(Cl)c1F,OCCCCCCNc1ccc(F)c(Cl)c1,OCCCCCCNc1ccc(F)c(Cl)c1,True
30017,N1(C(=O)C)CCN(c2ccccc2CNC([C@@H](CC)Oc2cccc(C)c2)=O)CC1,CC[C@@H](Oc1cccc(C)c1)C(=O)NCc1ccccc1N1CCN(C(C)=O)CC1,CC[C@@H](Oc1cccc(C)c1)C(=O)NCc1ccccc1N1CCN(C(C)=O)CC1,True
30018,C(N1Cc2c(cccc2)CC1)(C(CC)(C)C)=O,CCC(C)(C)C(=O)N1CCc2ccccc2C1,CCC(C)(C)C(=O)N1CCc2ccccc2C1,True
30019,C(c1cc(C(NOCCSC)=O)c[nH]1)#N,CSCCONC(=O)c1c[nH]c(C#N)c1,CSCCONC(=O)c1c[nH]c(C#N)c1,True
30020,C[C@@H]([C@@H]1SC(=N)NC1=O)C(N1C[C@]2(CN(C([C@H]3CC[C@H](O)CC3)=O)CC2)OCC1)=O,C[C@H](C(=O)N1CCO[C@]2(CCN(C(=O)[C@H]3CC[C@H](O)CC3)C2)C1)[C@@H]1SC(=N)NC1=O,C[C@H](C(=O)N1CCO[C@]2(CCN(C(=O)[C@H]3CC[C@H](O)CC3)C2)C1)[C@@H]1SC(=N)NC1=O,True
30021,N1(CC)[C@@H]2C[C@@H](CNC(c3cccc(OC)c3OC)=O)C[C@H]1CC2,CCN1[C@H]2CC[C@@H]1C[C@H](CNC(=O)c1cccc(OC)c1OC)C2,CCN1[C@H]2CC[C@@H]1C[C@H](CNC(=O)c1cccc(OC)c1OC)C2,True
30022,C(C(=O)Nc1ccc(C)c(F)c1)CC(c1ccc(OC)c(F)c1)=O,COc1ccc(C(=O)CCC(=O)Nc2ccc(C)c(F)c2)cc1F,COc1ccc(C(=O)CCC(=O)Nc2ccc(C)c(F)c2)cc1F,True
30023,C1CN([C@@H](c2cccc(OC)c2)CN[C@@H]2CC(C)(C)N(Cc3ccccc3)C2)CC1,COc1cccc([C@@H](CN[C@H]2CN(Cc3ccccc3)C(C)(C)C2)N2CCCC2)c1,COc1cccc([C@@H](CN[C@@H]2CC(=O)N(Cc3ccccc3)C2(C)C)N2CCCC2)c1,False
30024,C(=O)(N1C[C@H](C)C[C@H](C)C1)[C@H](N1CCN(C(c2cc(OC)cc(OC)c2)=O)CC1)C,COc1cc(OC)cc(C(=O)N2CCN([C@H](C)C(=O)N3C[C@@H](C)C[C@@H](C)C3)CC2)c1,COc1cc(OC)cc(C(=O)N2CCN([C@H](C)C(=O)N3C[C@@H](C)C[C@@H](C)C3)CC2)c1,True
30025,[C@H]1(NC(=O)[C@H](CSC)C)C[C@H](NC(c2ccc(C)n2C)=O)C1,CSC[C@H](C)C(=O)N[C@H]1C[C@H](NC(=O)c2ccc(C)n2C)C1,CSC[C@H](C)C(=O)N[C@H]1C[C@H](NC(=O)c2ccc(C)n2C)C1,True
30026,[C@@H]1(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)CCN2Cc4c(cccc4)C2=O)C3)[C@@H]2C=CS[C@@H]12,O=C(CCN1Cc2ccccc2C1=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)[C@@H]1[C@@H]2C=CS[C@@H]12,O=C(CCN1Cc2ccccc2C1=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)[C@@H]1[C@H]2C=CS[C@@H]21,False
30027,C(C12CCN(CC1)C2)(N1[C@@H]2CC[C@H](N(C(=O)[C@H]3CC[C@@H](C)O3)C2)C1)=O,C[C@@H]1CC[C@H](C(=O)N2C[C@H]3CC[C@H]2CN3C(=O)C23CCN(CC2)C3)O1,C[C@@H]1CC[C@H](C(=O)N2[C@H]3CC[C@H]2CN(C(=O)C24CCN(CC2)C4)C3)O1,False
30028,c1c(CNC(N2CCN(C3CCOCC3)C[C@@H]2C)=O)ccc(CN2C[C@H](C)O[C@H](C)C2)c1,C[C@H]1CN(Cc2ccc(CNC(=O)N3CCN(C4CCOCC4)C[C@@H]3C)cc2)C[C@@H](C)O1,C[C@H]1CN(Cc2ccc(CNC(=O)N3CCN(C4CCOCC4)C[C@@H]3C)cc2)C[C@@H](C)O1,True
30029,C(=O)(C[C@@H]1CCO[C@@H](CC)C1)NCC(c1ccccc1)c1ccccc1,CC[C@H]1C[C@H](CC(=O)NCC(c2ccccc2)c2ccccc2)CCO1,CC[C@H]1C[C@H](CC(=O)NCC(c2ccccc2)c2ccccc2)CCO1,True
30030,[C@@H](CC)(C)CN1C[C@H](C(N[C@@H](C)c2[nH]ccn2)=O)[C@@H]2OCCC[C@@H]2C1,CC[C@H](C)CN1C[C@H](C(=O)N[C@@H](C)c2ncc[nH]2)[C@@H]2OCCC[C@@H]2C1,CC[C@H](C)CN1C[C@H](C(=O)N[C@@H](C)[C@@H]2CCCO2)[C@@H](c2ncc[nH]2)C1,False
30031,n1(CC)c([C@H]2CCOC2)nnc1N1CCO[C@@H](c2ccc(F)c(Cl)c2)C1,CCn1c([C@H]2CCOC2)nnc1N1CCO[C@@H](c2ccc(F)c(Cl)c2)C1,CCn1c([C@H]2CCOC2)nnc1N1CCO[C@@H](c2ccc(F)c(Cl)c2)C1,True
30032,c1ccc(-c2nnc(N3CCC[C@H](NC(=O)C(C)(C)C)C3)n2CC2(N(C)C)CCCC2)[nH]1,CN(C)C1(Cn2c(-c3ccc[nH]3)nnc2N2CCC[C@H](NC(=O)C(C)(C)C)C2)CCCC1,CN(C)C1(Cn2c(-c3ccc[nH]3)nnc2N2CCC[C@H](NC(=O)C(C)(C)C)C2)CCCC1,True
30033,C(c1cc2ncccn2n1)(NCCN(C)C(=O)CCc1cnc[nH]1)=O,CN(CCNC(=O)c1cc2ncccn2n1)C(=O)CCc1cnc[nH]1,CN(CCNC(=O)c1cc2ncccn2n1)C(=O)CCc1c[nH]cn1,False
30034,c1cc(COCC(N[C@H]2C[C@@H]3N(C([C@H]4[C@@H]5[C@H](CCC4)CCCC5)=O)[C@H](C2)CC3)=O)cc(C)c1C,Cc1ccc(COCC(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H]2CCC[C@@H]3CCCC[C@@H]32)cc1C,Cc1ccc(COCC(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H]2CCC[C@@H]3CCCC[C@@H]32)cc1C,True
30035,[C@@H]1(C(=O)N[C@H]2[C@@H]3COC[C@H]2CN(C(=O)[C@H](NC(=O)C)CC)C3)CC[C@H]2CCC(=O)N2C1,CC[C@@H](NC(C)=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)[C@@H]1CC[C@H]2CCC(=O)N2C1,CC[C@@H](NC(C)=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)[C@@H]1CC[C@H]2CCC(=O)N2C1,True
30036,N(c1n(C)nnn1)C(=O)c1cnc(S)nc1O,Cn1nnnc1NC(=O)c1cnc(S)nc1O,Cn1nnnc1NC(=O)c1cnc(S)nc1O,True
30037,c1cc2oc3ccccc3c(=O)c2cc1C(=O)n1c(N)csc1=N,N=c1scc(N)n1C(=O)c1ccc2oc3ccccc3c(=O)c2c1,N=c1ncsc1NC(=O)c1ccc2oc3ccccc3c(=O)c2c1,False
30038,CCOCCOCCN(Cn1c(=O)scc1)C,CCOCCOCCN(C)Cn1ccsc1=O,CCOCCOCCN(C)CN=c1ccsn1C,False
30039,n1ccn2c1C[C@@H](N[C@H](c1cc3cc(Br)cc(C)c3o1)C(C)C)CC2,Cc1cc(Br)cc2cc([C@@H](N[C@H]3CCn4ccnc4C3)C(C)C)oc12,Cc1cc(Br)c2cc([C@H](N[C@H]3CCn4ccnc4C3)C(C)C)ccc2o1,False
30040,c1cc2c(nc(C(N3CC[C@@H]4[C@H](C3)[C@H](CNC(c3ccn(C)c3)=O)OC4)=O)cc2)nc1,Cn1ccc(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)c4ccc5cccnc5n4)C[C@@H]32)c1,Cn1ccc(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)c4ccc5cccnc5n4)C[C@@H]32)c1,True
30041,N(C1CN(C(=O)c2c[nH]cc2)C1)C(CCNC(=O)c1cscc1)=O,O=C(CCNC(=O)c1ccsc1)NC1CN(C(=O)c2cc[nH]c2)C1,O=C(CCNC(=O)c1ccsc1)NC1CN(C(=O)c2cc[nH]c2)C1,True
30042,n1c(Cl)c(NC)c(N(CCCOC)C)nc1,CNc1c(Cl)ncnc1N(C)CCCOC,CNc1c(Cl)ncnc1N(C)CCCOC,True
30043,c1sc(SCCCNC(C(=O)N2CCC([C@H]3CNCCC3)CC2)=O)nc1,O=C(NCCCSc1nccs1)C(=O)N1CCC([C@@H]2CCCNC2)CC1,O=C(NCCCSc1nccs1)C(=O)N1CCC[C@@H](C2CCNCC2)C1,False
30044,C(NC[C@@H]1OC[C@H]2[C@@H]1CN(C(c1cc(F)c(OC)nc1)=O)CC2)([C@H](Sc1ncccc1)C)=O,COc1ncc(C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)[C@@H](C)Sc4ccccn4)[C@H]3C2)cc1F,COc1ncc(C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)[C@@H](C)Sc4ccccn4)[C@H]3C2)cc1F,True
30045,C1CC2(CC(C(N(Cc3cc(C)ccc3)C)=O)C2)C1,Cc1cccc(CN(C)C(=O)C2CC3(CCC3)C2)c1,Cc1cccc(CN(C)C(=O)C2CC3(CCC3)C2)c1,True
30046,C1N([C@@H]2CN3CCC(CC3)C2)CCCN(c2ccccn2)C1,c1ccc(N2CCCN([C@H]3CC4CCN(CC4)C3)CC2)nc1,c1ccc(N2CCCN([C@H]3CC4CCN(CC4)C3)CC2)nc1,True
30047,O[C@H](C)CN1CCC(c2ncncc2)CC1,C[C@@H](O)CN1CCC(c2ccncn2)CC1,C[C@@H](O)CN1CCC(c2ccncn2)CC1,True
30048,C1C[C@H]2CO[C@@H](CNC(=O)c3ccc4c(n3)OCCO4)[C@H]2CN1C(=O)c1noc(C2CC2)c1,O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)c3cc(C4CC4)on3)C[C@@H]21)c1ccc2c(n1)OCCO2,O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)c3cc(C4CC4)on3)C[C@@H]21)c1ccc2c(n1)OCCO2,True
30049,C(C)N(Cc1cc(C(F)(F)F)c(Cl)cc1)[C@H](C)c1cccnc1,CCN(Cc1ccc(Cl)c(C(F)(F)F)c1)[C@H](C)c1cccnc1,CCN(Cc1ccc(Cl)c(C(F)(F)F)c1)[C@H](C)c1cccnc1,True
30050,N(C(=O)c1nccs1)c1n[nH]c([C@H]2CCCCN2C(=O)Cc2ccc(F)cc2C(F)(F)F)c1,O=C(Nc1cc([C@H]2CCCCN2C(=O)Cc2ccc(F)cc2C(F)(F)F)[nH]n1)c1nccs1,O=C(Nc1cc([C@H]2CCCCN2C(=O)Cc2ccc(F)cc2C(F)(F)F)[nH]n1)c1nccs1,True
30051,c1cc2c(cc1)-c1sc(C(=O)NCc3n4ccccc4nn3)cc1CO2,O=C(NCc1nnc2ccccn12)c1cc2c(s1)-c1ccccc1OC2,O=C(NCc1nnc2ccccn12)c1cc2c(s1)-c1ccccc1OC2,True
30052,n1c(Cl)ccc(C)c1NCc1sc(C#N)cc1,Cc1ccc(Cl)nc1NCc1ccc(C#N)s1,Cc1ccc(Cl)nc1NCc1ccc(C#N)s1,True
30053,N(C(NCC(C)C)=O)C(=O)CNCCNC(=O)C=C1CCC1,CC(C)CNC(=O)NC(=O)CNCCNC(=O)C=C1CCC1,CC(C)CNC(=O)NC(=O)CNCCNC(=O)/C=C/C1CCC1,False
30054,C(N1[C@H](CC)COCC1)CNC(=O)NCCSC,CC[C@@H]1COCCN1CCNC(=O)NCCSC,CC[C@@H]1COCCN1CCNC(=O)NCCSC,True
30055,c1c(N[C@H](C)C(=O)NC2(c3ccc(NC(c4c(OC)cccc4)=O)cc3)CCC2)cncc1,COc1ccccc1C(=O)Nc1ccc(C2(NC(=O)[C@@H](C)Nc3cccnc3)CCC2)cc1,COc1ccccc1C(=O)Nc1ccc(C2(NC(=O)[C@@H](C)Nc3cccnc3)CCC2)cc1,True
30056,c1c(SC)ccc(C(NC[C@@H](N)C)=O)c1,CSc1ccc(C(=O)NC[C@H](C)N)cc1,CSc1ccc(C(=O)NC[C@H](C)N)cc1,True
30057,c1cc(C/N=C(\N)Nc2ccc(OC(C)C)cc2)sc1Cl,CC(C)Oc1ccc(N/C(N)=N/Cc2ccc(Cl)s2)cc1,CC(C)Oc1ccc(N/C(N)=N/Cc2ccc(Cl)s2)cc1,True
30058,C1CC[C@@H]([C@H](Nc2cc(C(F)(F)F)ncc2)c2ccccc2)O1,FC(F)(F)c1cc(N[C@H](c2ccccc2)[C@@H]2CCCO2)ccn1,FC(F)(F)c1cc(N[C@H](c2ccccc2)[C@@H]2CCCO2)ccn1,True
30059,C1[C@H](CCC)[C@H](O)CCN1C(CC#N)=O,CCC[C@H]1CN(C(=O)CC#N)CC[C@H]1O,CCC[C@H]1CN(C(=O)CC#N)CC[C@H]1O,True
30060,C1CN(CC#CC)CCC12CN(C(COc1ccccc1C)=O)C2,CC#CCN1CCC2(CC1)CN(C(=O)COc1ccccc1C)C2,CC#CCN1CCC2(CC1)CN(C(=O)COc1ccccc1C)C[C@@H]2C,False
